0.000000, 1.000000
0.001000, 1.003000
0.002000, 1.006010
0.003000, 1.009030
0.004000, 1.012060
0.005000, 1.015100
0.006000, 1.018151
0.007000, 1.021211
0.008000, 1.024282
0.009000, 1.027363
0.010000, 1.030454
0.011000, 1.033555
0.012000, 1.036667
0.013000, 1.039789
0.014000, 1.042921
0.015000, 1.046064
0.016000, 1.049217
0.017000, 1.052381
0.018000, 1.055555
0.019000, 1.058740
0.020000, 1.061935
0.021000, 1.065140
0.022000, 1.068357
0.023000, 1.071584
0.024000, 1.074822
0.025000, 1.078070
0.026000, 1.081329
0.027000, 1.084599
0.028000, 1.087880
0.029000, 1.091172
0.030000, 1.094474
0.031000, 1.097788
0.032000, 1.101112
0.033000, 1.104447
0.034000, 1.107794
0.035000, 1.111151
0.036000, 1.114520
0.037000, 1.117899
0.038000, 1.121290
0.039000, 1.124692
0.040000, 1.128105
0.041000, 1.131529
0.042000, 1.134965
0.043000, 1.138412
0.044000, 1.141870
0.045000, 1.145340
0.046000, 1.148821
0.047000, 1.152313
0.048000, 1.155817
0.049000, 1.159333
0.050000, 1.162860
0.051000, 1.166398
0.052000, 1.169948
0.053000, 1.173510
0.054000, 1.177084
0.055000, 1.180669
0.056000, 1.184266
0.057000, 1.187875
0.058000, 1.191495
0.059000, 1.195128
0.060000, 1.198772
0.061000, 1.202429
0.062000, 1.206097
0.063000, 1.209777
0.064000, 1.213470
0.065000, 1.217174
0.066000, 1.220891
0.067000, 1.224619
0.068000, 1.228360
0.069000, 1.232113
0.070000, 1.235878
0.071000, 1.239656
0.072000, 1.243446
0.073000, 1.247248
0.074000, 1.251063
0.075000, 1.254890
0.076000, 1.258730
0.077000, 1.262582
0.078000, 1.266447
0.079000, 1.270324
0.080000, 1.274214
0.081000, 1.278117
0.082000, 1.282032
0.083000, 1.285960
0.084000, 1.289901
0.085000, 1.293855
0.086000, 1.297821
0.087000, 1.301801
0.088000, 1.305793
0.089000, 1.309799
0.090000, 1.313817
0.091000, 1.317849
0.092000, 1.321893
0.093000, 1.325951
0.094000, 1.330022
0.095000, 1.334106
0.096000, 1.338203
0.097000, 1.342314
0.098000, 1.346438
0.099000, 1.350575
0.100000, 1.354726
0.101000, 1.358890
0.102000, 1.363068
0.103000, 1.367259
0.104000, 1.371463
0.105000, 1.375682
0.106000, 1.379914
0.107000, 1.384160
0.108000, 1.388419
0.109000, 1.392692
0.110000, 1.396979
0.111000, 1.401280
0.112000, 1.405595
0.113000, 1.409924
0.114000, 1.414267
0.115000, 1.418624
0.116000, 1.422994
0.117000, 1.427379
0.118000, 1.431779
0.119000, 1.436192
0.120000, 1.440620
0.121000, 1.445061
0.122000, 1.449518
0.123000, 1.453988
0.124000, 1.458473
0.125000, 1.462973
0.126000, 1.467487
0.127000, 1.472015
0.128000, 1.476558
0.129000, 1.481116
0.130000, 1.485688
0.131000, 1.490275
0.132000, 1.494877
0.133000, 1.499494
0.134000, 1.504125
0.135000, 1.508772
0.136000, 1.513433
0.137000, 1.518109
0.138000, 1.522801
0.139000, 1.527507
0.140000, 1.532228
0.141000, 1.536965
0.142000, 1.541717
0.143000, 1.546484
0.144000, 1.551267
0.145000, 1.556064
0.146000, 1.560878
0.147000, 1.565706
0.148000, 1.570550
0.149000, 1.575410
0.150000, 1.580285
0.151000, 1.585176
0.152000, 1.590083
0.153000, 1.595005
0.154000, 1.599943
0.155000, 1.604897
0.156000, 1.609866
0.157000, 1.614852
0.158000, 1.619854
0.159000, 1.624871
0.160000, 1.629905
0.161000, 1.634954
0.162000, 1.640020
0.163000, 1.645102
0.164000, 1.650201
0.165000, 1.655315
0.166000, 1.660446
0.167000, 1.665594
0.168000, 1.670757
0.169000, 1.675938
0.170000, 1.681134
0.171000, 1.686348
0.172000, 1.691578
0.173000, 1.696825
0.174000, 1.702088
0.175000, 1.707368
0.176000, 1.712665
0.177000, 1.717979
0.178000, 1.723310
0.179000, 1.728658
0.180000, 1.734023
0.181000, 1.739405
0.182000, 1.744805
0.183000, 1.750221
0.184000, 1.755655
0.185000, 1.761106
0.186000, 1.766574
0.187000, 1.772060
0.188000, 1.777563
0.189000, 1.783084
0.190000, 1.788622
0.191000, 1.794178
0.192000, 1.799751
0.193000, 1.805342
0.194000, 1.810951
0.195000, 1.816578
0.196000, 1.822223
0.197000, 1.827886
0.198000, 1.833566
0.199000, 1.839265
0.200000, 1.844982
0.201000, 1.850717
0.202000, 1.856470
0.203000, 1.862241
0.204000, 1.868031
0.205000, 1.873839
0.206000, 1.879666
0.207000, 1.885511
0.208000, 1.891374
0.209000, 1.897256
0.210000, 1.903157
0.211000, 1.909076
0.212000, 1.915015
0.213000, 1.920972
0.214000, 1.926948
0.215000, 1.932942
0.216000, 1.938956
0.217000, 1.944989
0.218000, 1.951041
0.219000, 1.957112
0.220000, 1.963202
0.221000, 1.969312
0.222000, 1.975441
0.223000, 1.981589
0.224000, 1.987757
0.225000, 1.993944
0.226000, 2.000151
0.227000, 2.006378
0.228000, 2.012624
0.229000, 2.018890
0.230000, 2.025175
0.231000, 2.031481
0.232000, 2.037806
0.233000, 2.044152
0.234000, 2.050517
0.235000, 2.056903
0.236000, 2.063308
0.237000, 2.069734
0.238000, 2.076180
0.239000, 2.082647
0.240000, 2.089134
0.241000, 2.095641
0.242000, 2.102169
0.243000, 2.108718
0.244000, 2.115287
0.245000, 2.121877
0.246000, 2.128487
0.247000, 2.135119
0.248000, 2.141771
0.249000, 2.148444
0.250000, 2.155139
0.251000, 2.161854
0.252000, 2.168591
0.253000, 2.175349
